datetime,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
202109292300,64,39,39,88,42,41,28,40,70,17,50,27,31,43,62,42,38,89,45,43,32,42,66,18,49,31,30,44
202109292315,58,37,40,84,41,41,29,32,68,15,44,24,24,47,56,39,40,85,44,43,33,35,64,16,42,28,24,48
202109292330,53,35,33,85,37,36,28,32,65,17,41,25,23,47,51,37,33,85,40,38,32,35,62,18,39,29,23,47
202109292345,51,32,31,85,31,30,23,34,57,13,40,24,19,42,48,34,31,85,34,32,26,36,54,14,38,28,19,42
202109300000,46,32,32,78,32,30,27,29,56,15,41,22,17,41,44,33,32,79,35,32,30,32,54,16,39,26,17,41
202109300015,46,33,26,76,28,28,25,28,54,15,40,19,20,38,44,34,26,77,31,30,28,31,52,16,38,23,20,38
202109300030,38,29,25,69,22,24,26,24,53,10,37,19,19,36,36,30,25,69,25,26,29,27,51,11,35,23,19,36
202109300045,40,31,23,61,21,19,24,23,45,7,33,17,21,36,37,32,23,62,24,21,26,26,43,8,32,21,20,36
202109300100,35,31,23,55,20,19,22,24,47,6,31,17,19,33,33,32,23,56,23,21,25,26,45,7,30,20,18,33
202109300115,31,29,22,57,21,19,19,18,47,5,27,14,16,26,29,29,22,57,23,21,22,20,45,6,26,17,16,26
202109300130,27,28,23,53,20,18,15,21,44,5,28,14,15,26,25,28,23,53,22,20,18,23,42,6,27,17,15,26
202109300145,27,25,24,48,15,15,14,18,42,4,24,12,15,25,25,26,23,49,17,18,17,20,40,5,23,15,15,26
202109300200,28,26,22,43,16,18,11,17,41,5,27,11,13,28,26,27,22,44,19,20,14,19,39,5,26,14,13,28
202109300215,25,22,21,43,14,19,8,16,41,6,28,10,12,24,23,23,21,44,17,21,11,18,38,6,27,13,12,24
202109300230,20,22,19,40,15,21,5,14,40,7,28,10,11,23,18,22,19,40,17,23,9,16,37,7,26,13,11,23
202109300245,18,22,18,40,12,18,4,14,40,7,26,9,10,22,16,22,18,40,14,20,8,16,37,7,25,12,10,22
202109300300,20,20,20,41,15,16,6,16,37,5,28,9,11,21,18,20,19,42,17,18,9,18,35,5,27,12,11,21
202109300315,12,20,15,37,16,17,6,11,38,5,21,8,3,23,10,20,15,37,17,19,9,13,35,5,19,11,3,23
202109300330,12,22,14,40,17,15,6,10,39,6,21,10,3,23,10,22,14,40,18,17,9,12,36,6,19,13,3,22
202109300345,14,22,13,40,17,16,7,9,35,6,22,10,3,20,12,22,13,40,18,18,10,11,33,6,20,12,3,19
202109300400,12,26,12,41,15,19,7,11,38,6,22,12,2,24,11,25,12,41,16,21,10,13,36,6,20,15,3,23
202109300415,6,24,9,43,13,21,0,9,31,7,22,8,3,25,5,23,10,42,14,22,3,11,29,6,20,11,3,24
202109300430,7,21,10,38,14,20,0,10,30,8,23,6,3,25,6,20,11,38,15,21,3,13,28,7,21,9,3,24
202109300445,8,20,10,36,12,20,0,10,30,6,24,6,3,28,6,19,11,36,13,21,3,13,28,6,22,10,3,27
202109300500,16,19,14,36,9,19,10,13,27,4,20,9,9,23,14,19,14,36,11,19,12,15,26,4,19,12,9,23
202109300515,16,20,12,35,9,16,10,14,28,4,20,10,11,22,14,20,12,36,11,17,12,16,27,4,19,13,11,21
202109300530,19,22,15,35,10,19,11,13,29,4,18,10,13,19,17,22,15,36,12,20,13,15,28,4,18,12,13,19
202109300545,20,22,17,35,10,21,7,15,31,5,19,13,13,21,18,22,17,36,12,22,10,17,29,5,19,15,13,21
202109300600,22,22,16,41,11,19,11,21,34,7,20,14,14,24,20,22,16,42,13,20,14,23,32,7,20,17,14,24
202109300615,20,23,19,46,11,20,13,24,33,9,22,17,17,25,18,23,19,46,13,21,15,26,32,9,22,20,17,25
202109300630,27,24,21,62,16,27,14,30,40,10,26,18,19,29,25,25,21,62,18,28,17,32,38,10,26,21,19,29
202109300645,31,31,22,61,17,27,15,38,45,17,25,22,17,33,28,31,22,61,20,28,18,40,42,17,24,25,17,33
202109300700,34,31,23,64,20,33,18,36,51,23,31,24,21,34,32,31,23,64,23,34,21,38,48,23,30,27,21,34
202109300715,37,28,25,63,26,38,20,43,51,25,31,36,19,37,35,29,25,63,28,38,23,45,48,24,30,38,20,37
202109300730,38,36,32,63,33,41,19,49,48,24,30,35,21,39,36,36,32,64,35,41,22,51,46,24,29,38,22,39
202109300745,40,33,32,67,39,40,20,51,49,27,31,35,25,42,38,34,32,68,41,40,23,53,47,26,31,38,25,42
202109300800,39,37,38,65,43,36,19,46,44,27,29,37,27,38,38,37,37,66,44,36,22,48,42,26,29,39,27,39
202109300815,41,41,32,63,41,38,18,45,38,25,30,30,24,33,40,41,31,64,43,37,20,47,36,24,30,32,24,34
202109300830,36,37,23,57,39,33,16,39,34,24,28,32,25,27,35,37,23,58,40,32,18,40,33,23,28,34,25,27
202109300845,33,30,25,57,36,26,16,35,34,24,29,35,26,24,32,31,24,58,37,26,18,36,33,23,29,36,26,25
202109300900,34,35,24,56,31,26,14,33,32,21,29,33,25,25,32,35,23,57,33,26,16,35,31,20,29,34,25,26
202109300915,36,31,25,57,31,29,13,29,37,21,27,29,26,25,34,32,24,58,33,29,15,31,35,20,27,31,26,26
202109300930,34,36,27,62,33,28,16,32,38,22,28,30,24,28,32,36,26,63,35,28,18,34,36,22,28,32,24,29
202109300945,41,35,26,57,33,26,13,33,33,23,30,28,21,29,39,36,25,58,35,26,15,35,32,22,29,30,21,29
202109301000,41,35,23,50,37,25,15,29,32,21,25,29,21,32,39,36,23,52,39,25,17,31,31,20,25,31,21,32
202109301015,40,36,22,54,36,24,16,30,29,23,25,27,25,35,38,36,22,55,38,24,17,32,28,22,25,30,25,35
202109301030,44,36,21,56,35,23,16,35,31,26,27,22,21,29,42,37,21,58,37,23,17,37,30,25,27,24,21,29
202109301045,47,41,22,55,35,21,14,39,29,23,28,23,25,32,45,42,22,57,37,21,15,41,28,22,28,26,24,32
202109301100,49,44,27,57,39,27,12,37,28,24,26,23,26,30,47,44,27,59,41,27,14,39,27,23,26,26,25,30
202109301115,57,43,25,65,40,25,14,41,27,23,24,27,21,28,55,44,25,67,43,25,15,42,26,22,24,29,21,28
202109301130,61,45,25,63,47,28,17,38,35,26,26,26,23,31,59,46,25,65,50,28,19,40,34,25,26,29,23,31
202109301145,71,51,24,68,44,30,15,39,42,24,26,21,23,32,68,53,24,71,47,31,18,41,40,23,26,24,22,32
202109301200,76,61,30,79,41,32,17,45,45,21,25,22,31,38,73,62,30,81,45,32,20,47,43,20,26,26,30,38
202109301215,82,61,33,83,48,37,18,38,42,22,26,27,34,36,79,63,33,85,52,36,20,40,40,22,27,30,33,37
202109301230,73,66,28,81,43,34,16,43,40,24,24,29,31,32,70,66,28,83,47,34,19,45,38,23,25,31,30,33
202109301245,74,62,27,77,45,37,13,42,35,26,23,31,30,29,71,63,27,79,49,36,15,43,33,25,24,33,30,30
202109301300,66,52,26,73,44,31,13,40,37,29,29,32,28,32,64,53,26,75,47,31,15,42,35,28,29,34,28,32
202109301315,65,51,25,74,44,28,13,37,35,29,28,26,29,29,63,52,25,76,47,28,15,39,33,28,29,28,28,29
202109301330,66,54,26,69,50,25,15,35,36,33,28,26,27,30,64,55,26,71,53,26,17,37,34,32,28,28,26,30
202109301345,56,47,18,72,49,26,14,33,32,32,25,28,25,28,54,48,18,74,51,26,16,35,31,31,25,30,25,28
202109301400,53,44,22,71,45,31,19,33,27,32,24,25,30,30,51,45,22,72,47,30,20,35,27,31,25,27,29,30
202109301415,49,36,19,72,44,26,19,33,27,32,21,25,30,30,47,37,19,73,46,26,20,35,27,31,22,27,29,29
202109301430,53,42,21,67,47,24,14,33,30,32,25,25,28,27,51,43,21,69,49,24,16,35,29,31,26,27,27,27
202109301445,53,42,23,68,45,24,16,41,29,33,25,24,25,29,51,43,23,70,47,24,17,42,28,32,26,26,24,29
202109301500,57,39,23,62,45,25,14,38,34,33,22,25,27,27,55,41,23,64,47,25,16,39,33,32,23,27,26,27
202109301515,55,35,22,60,45,21,15,41,32,29,23,27,29,27,53,37,22,62,47,22,17,42,31,28,24,29,28,27
202109301530,57,36,20,70,46,24,16,44,32,27,24,27,30,26,55,38,20,72,48,24,17,45,31,26,25,29,29,26
202109301545,63,37,24,70,50,27,18,41,31,28,23,34,31,25,61,39,23,72,53,27,19,42,30,27,24,35,31,25
202109301600,63,40,22,66,52,28,17,41,36,27,26,32,32,24,61,42,21,68,54,28,19,42,35,26,27,33,31,24
202109301615,66,43,27,62,53,25,17,47,34,27,30,33,29,23,64,45,26,65,55,25,19,48,33,26,30,34,29,24
202109301630,79,39,25,71,57,28,17,54,35,30,31,35,32,26,77,43,24,74,60,28,19,55,34,29,32,36,32,27
202109301645,82,44,26,74,61,30,19,66,37,29,29,44,30,32,80,47,26,77,64,30,21,67,36,28,30,45,31,32
202109301700,93,44,32,71,70,34,20,67,36,27,28,36,27,34,90,49,31,75,73,33,21,68,35,26,28,38,27,34
202109301715,89,47,34,70,75,34,21,73,42,31,27,42,30,40,87,51,34,74,77,34,23,74,40,30,28,44,31,40
202109301730,94,54,34,78,77,39,17,70,46,32,29,49,33,38,92,57,34,82,80,39,20,71,44,31,30,51,34,39
202109301745,97,57,40,83,79,47,19,73,46,38,35,55,34,40,95,60,39,87,82,46,22,74,44,37,36,56,35,41
202109301800,107,65,40,89,78,47,21,74,51,35,44,53,42,40,104,69,39,93,81,46,24,75,49,34,45,55,42,41
202109301815,113,70,36,101,86,59,23,71,57,32,46,49,43,47,110,73,36,105,89,57,26,72,54,31,46,52,43,47
202109301830,140,78,37,95,83,63,20,63,56,35,43,46,45,47,136,83,37,101,88,60,24,65,53,34,44,49,44,47
202109301845,134,82,40,99,84,57,21,60,55,31,52,47,42,46,130,86,40,104,89,55,25,62,52,30,52,50,42,47
202109301900,149,80,40,96,93,57,27,58,57,29,51,42,47,47,145,85,40,103,98,55,30,60,55,29,51,45,46,48
202109301915,145,83,44,93,92,59,28,50,60,24,54,47,39,48,141,88,43,99,97,57,31,52,57,24,53,50,39,49
202109301930,156,81,50,98,93,58,28,53,56,26,58,49,41,48,151,87,49,105,99,56,31,55,54,26,57,52,41,49
202109301945,152,83,47,91,89,60,25,53,63,23,62,45,43,44,148,89,46,98,95,58,29,55,60,23,61,48,42,45
202109302000,144,85,44,96,89,58,26,56,62,24,64,50,43,51,140,90,44,102,94,57,30,58,59,24,63,53,43,52
202109302015,131,79,38,92,94,55,26,59,55,20,66,44,42,43,128,83,37,97,98,53,29,61,53,20,64,47,41,44
202109302030,124,72,43,95,98,57,27,61,56,21,62,50,44,47,121,76,42,100,101,55,30,63,54,21,61,53,44,48
202109302045,130,68,41,91,97,57,28,56,55,23,62,43,36,51,127,73,41,97,101,55,31,58,53,23,60,47,36,51
202109302100,118,64,44,101,94,56,30,44,56,21,61,45,30,55,116,69,44,105,97,55,33,47,54,21,58,49,31,55
202109302115,121,65,49,105,92,52,25,47,55,24,64,44,33,52,118,70,48,109,95,51,28,50,52,24,61,48,33,53
202109302130,114,62,43,104,81,51,27,44,56,19,62,40,30,55,111,66,43,108,85,50,30,47,54,19,59,44,30,55
202109302145,98,62,37,102,73,50,27,40,57,25,63,39,32,54,95,65,38,104,76,49,30,43,54,25,60,43,32,54
202109302200,95,58,38,107,67,50,26,38,60,23,66,37,35,53,92,61,38,109,70,50,30,41,57,23,63,41,34,53
202109302215,95,56,36,100,62,43,28,37,64,24,64,33,28,51,92,59,36,102,66,44,32,40,61,24,61,37,28,51
202109302230,85,55,38,99,62,42,28,39,67,21,66,33,30,51,82,58,38,101,65,43,32,42,64,21,63,37,30,51
202109302245,78,53,40,102,64,41,22,35,64,17,58,35,28,50,76,55,40,103,66,42,26,38,61,17,55,39,28,50
202109302300,80,45,39,90,64,41,22,33,62,18,56,32,24,49,78,48,39,92,67,42,26,36,59,18,53,36,24,49
202109302315,77,42,35,87,54,37,22,37,60,20,50,32,29,52,75,45,35,89,57,38,26,40,57,20,48,37,29,52
202109302330,69,36,31,75,55,34,19,34,50,20,47,30,23,50,67,39,32,77,58,35,22,37,47,20,45,34,23,49
202109302345,65,33,27,74,50,31,21,28,50,18,41,28,22,38,63,36,27,76,53,32,24,30,47,18,39,31,22,38
202110010000,61,30,30,72,44,31,20,22,49,20,38,26,23,37,59,33,30,74,47,32,23,25,47,20,37,29,23,37
202110010015,54,28,22,79,42,24,20,24,48,19,31,24,22,39,52,31,23,80,44,26,23,27,46,19,30,28,22,38
202110010030,52,26,22,71,36,22,23,22,49,17,30,20,24,36,50,29,22,72,39,24,26,25,47,17,30,23,23,35
202110010045,47,22,21,69,34,23,18,24,47,15,27,22,20,30,45,25,21,70,37,25,21,26,45,15,27,25,20,30
202110010100,45,23,21,62,30,21,17,20,42,17,25,18,22,26,43,25,21,63,33,23,20,22,40,17,25,20,21,26
202110010115,43,23,18,56,27,19,16,17,38,10,24,16,21,27,41,25,18,57,30,21,18,19,36,10,24,19,20,27
202110010130,38,24,20,51,29,18,14,14,37,8,24,15,17,29,36,26,20,52,31,20,16,17,35,8,24,18,17,29
202110010145,40,21,21,52,26,18,16,15,34,7,26,13,20,26,38,23,21,53,29,19,18,17,33,8,26,16,19,26
202110010200,36,17,21,52,23,22,13,14,30,7,26,11,19,26,34,19,21,53,25,22,15,16,29,7,26,14,18,26
202110010215,32,19,18,53,23,15,11,15,28,8,25,11,18,21,30,21,18,54,25,16,13,17,27,8,25,13,17,21
202110010230,30,19,16,51,21,15,8,11,26,7,26,12,18,21,28,20,16,52,23,16,10,13,25,7,26,14,17,21
202110010245,28,18,15,46,18,16,9,12,28,7,27,12,15,22,26,19,15,47,20,17,11,14,27,7,26,14,15,22
202110010300,30,19,17,44,21,17,9,14,30,7,28,13,13,21,28,20,17,45,23,18,11,16,28,7,27,15,13,21
202110010315,20,18,11,44,23,15,8,10,26,5,24,12,5,20,18,19,11,45,24,16,10,12,25,5,22,14,5,20
202110010330,19,17,12,41,24,16,8,8,26,5,21,13,5,19,17,18,12,42,25,17,10,10,25,5,19,15,6,19
202110010345,16,19,12,37,22,15,9,7,23,5,20,14,4,18,15,19,12,38,23,16,10,9,22,5,18,16,5,18
202110010400,14,23,13,39,22,19,8,6,25,6,19,14,5,19,13,23,13,39,23,19,10,8,24,6,18,16,6,19
202110010415,7,19,11,37,23,19,0,8,23,6,17,11,4,19,6,18,11,37,24,19,3,10,21,5,16,13,4,19
202110010430,7,18,11,39,21,19,0,9,26,6,18,13,5,21,6,17,11,39,22,19,3,11,24,6,17,15,6,20
202110010445,7,19,12,41,18,19,0,9,27,6,16,14,6,19,6,18,12,41,19,19,3,11,25,6,15,16,7,19
202110010500,16,17,16,37,14,19,10,17,23,7,20,12,14,18,14,17,16,37,16,19,11,19,22,7,20,14,14,18
202110010515,17,15,14,34,16,19,11,16,25,9,18,11,11,19,15,16,14,35,18,19,13,18,24,9,18,13,11,19
202110010530,17,15,15,35,15,18,12,16,25,8,17,11,12,18,15,16,15,36,17,18,13,18,24,8,17,13,12,18
202110010545,17,15,18,33,15,20,13,16,28,9,19,12,10,19,15,16,18,33,17,20,14,18,27,9,18,14,10,19
202110010600,23,18,15,41,17,21,14,22,31,12,22,15,12,21,21,19,15,42,19,22,16,24,30,12,21,17,12,21
202110010615,26,17,15,46,20,23,14,25,29,14,24,18,14,23,24,18,15,47,22,23,15,27,28,14,23,20,14,23
202110010630,29,20,17,47,22,25,16,22,36,13,25,16,12,31,27,21,18,48,24,26,18,24,35,13,24,19,12,30
202110010645,31,22,19,49,22,30,15,23,37,12,30,17,16,30,29,23,19,50,24,30,17,25,35,12,29,20,16,30
202110010700,33,27,25,53,23,29,18,26,40,17,32,20,14,33,31,28,25,54,26,29,20,28,38,17,30,23,14,33
202110010715,34,29,23,55,22,26,20,30,41,19,34,21,20,34,32,30,23,56,25,27,22,32,39,19,33,24,20,34
202110010730,39,27,26,56,25,24,18,34,42,19,33,25,23,34,37,28,26,57,28,25,21,36,40,19,32,28,23,34
202110010745,39,27,27,57,29,27,22,31,42,19,31,24,24,36,37,28,27,58,31,28,24,33,41,19,31,27,23,36
202110010800,37,32,26,56,36,33,23,34,47,21,36,26,25,43,35,33,27,57,38,34,25,36,45,21,35,30,25,42
202110010815,36,35,29,58,36,36,21,36,43,21,40,30,26,39,34,36,29,59,38,36,23,38,41,21,39,33,26,39
202110010830,41,35,27,62,36,41,19,36,45,17,41,30,24,41,39,36,27,63,38,40,22,38,43,17,40,33,24,41
202110010845,43,32,27,60,41,38,19,42,47,20,45,29,27,42,42,33,27,61,43,38,22,44,45,20,44,33,27,42
202110010900,48,31,26,62,45,40,18,41,46,23,46,33,27,45,47,33,27,63,47,39,21,43,44,23,45,37,27,44
202110010915,50,40,26,66,45,37,17,46,38,24,44,28,26,45,48,41,27,67,47,36,19,48,36,23,43,32,26,44
202110010930,49,37,28,65,44,40,16,40,43,24,38,27,30,46,47,38,29,66,46,39,19,42,41,23,38,31,29,45
202110010945,51,43,24,60,42,38,12,37,44,27,34,26,30,45,49,44,25,62,44,38,16,40,41,26,34,30,29,44
202110011000,52,43,25,53,42,36,16,42,47,24,36,30,30,44,50,44,26,56,44,36,19,44,44,23,36,34,29,43
202110011015,57,49,22,59,47,34,16,41,41,25,36,33,32,41,55,50,23,62,49,34,19,43,39,24,36,36,31,40
202110011030,63,43,30,59,50,33,16,43,41,26,30,32,32,35,61,45,30,62,52,33,18,45,39,25,31,35,31,35
202110011045,69,44,30,62,46,33,18,43,38,25,32,28,32,36,66,46,30,65,49,33,20,45,37,24,33,31,31,36
202110011100,73,45,29,63,48,34,14,38,39,25,31,30,26,32,70,48,29,66,51,34,16,40,37,24,31,32,26,33
202110011115,85,49,29,61,49,36,14,38,39,22,33,32,26,34,82,52,29,65,53,35,16,40,37,21,33,35,26,34
202110011130,87,52,28,66,51,40,21,34,40,22,31,28,26,36,84,55,28,70,55,39,23,36,39,22,31,31,26,36
202110011145,100,55,28,69,46,37,15,34,40,23,32,23,27,36,96,59,28,74,51,36,18,36,38,22,32,26,26,36
202110011200,106,59,29,67,48,42,15,37,41,23,33,27,32,37,102,63,29,72,54,41,18,39,39,22,33,30,31,37
202110011215,96,63,30,65,54,41,13,35,41,21,37,28,32,36,93,66,30,69,58,40,16,37,39,20,37,31,31,36
202110011230,91,65,32,74,53,40,15,29,41,18,33,28,30,37,88,67,32,78,57,39,18,31,39,18,33,31,29,37
202110011245,95,58,32,71,53,38,18,31,43,20,35,24,35,34,91,61,31,75,57,37,21,33,41,20,36,27,33,35
202110011300,85,63,28,74,51,38,16,31,42,23,34,26,37,32,82,65,28,77,55,37,19,33,40,23,35,28,35,32
202110011315,86,60,28,65,49,34,14,32,39,20,33,25,29,29,83,62,27,69,53,34,17,34,37,20,33,27,28,30
202110011330,84,54,27,63,45,33,15,30,37,17,34,24,33,28,80,57,26,67,49,33,17,32,35,17,34,26,32,28
202110011345,78,52,27,63,41,32,15,30,40,18,35,27,31,34,75,54,27,66,45,32,18,32,38,18,35,30,30,34
202110011400,74,45,26,65,42,28,12,27,42,17,34,26,26,32,71,48,26,68,46,29,15,29,40,17,34,29,26,32
202110011415,73,44,26,68,44,28,12,34,45,22,30,26,29,27,70,47,25,71,48,29,15,36,42,21,30,28,28,27
202110011430,73,49,25,66,47,29,14,35,40,25,29,25,27,27,70,51,24,69,50,30,17,37,38,24,29,27,26,27
202110011445,79,49,22,65,46,28,14,38,39,21,25,23,29,26,76,52,22,68,50,29,17,39,37,21,26,25,28,26
202110011500,79,44,24,64,50,30,13,35,38,27,30,21,32,32,76,47,24,67,54,30,16,37,36,26,31,24,30,32
202110011515,83,48,23,59,51,29,16,31,40,25,27,25,26,30,80,51,23,63,55,29,18,33,38,24,27,27,25,30
202110011530,86,45,18,56,52,31,13,32,47,26,29,26,27,30,83,49,18,60,56,32,17,34,44,25,29,28,26,29
202110011545,85,50,17,59,51,33,13,32,42,26,28,23,27,28,82,53,17,63,55,33,16,34,40,25,28,25,26,28
202110011600,87,48,21,58,55,35,14,30,38,29,32,24,29,27,84,51,21,63,59,35,16,32,36,28,32,26,28,27
202110011615,85,43,24,61,60,34,17,33,39,25,28,27,29,26,82,47,24,65,63,34,19,35,37,24,29,29,28,26
202110011630,80,47,23,62,63,37,15,37,42,25,28,25,32,25,78,50,22,66,66,37,18,38,40,24,29,27,31,25
202110011645,82,50,20,55,60,33,15,42,42,25,28,24,31,33,79,53,20,59,63,33,18,44,40,24,29,27,30,33
202110011700,81,57,22,58,63,31,14,46,42,23,24,29,31,29,79,59,22,62,66,31,17,47,40,22,25,31,30,29
202110011715,85,61,23,58,69,30,14,41,38,23,26,25,31,31,83,63,23,62,71,30,16,43,36,22,27,28,30,31
202110011730,90,64,26,65,68,29,13,41,37,22,31,30,33,32,88,66,26,69,71,29,16,43,35,21,32,32,32,32
202110011745,105,65,24,66,69,33,13,40,37,23,32,29,30,30,102,68,24,71,73,33,15,42,35,22,32,31,29,30
202110011800,115,67,25,73,70,33,15,44,38,22,46,32,28,30,111,71,25,79,75,32,17,45,36,22,45,34,28,30
202110011815,117,63,24,76,68,34,13,45,42,23,48,29,26,31,113,67,24,82,73,34,16,46,40,22,46,31,26,31
202110011830,113,65,28,88,70,37,13,39,41,21,50,26,34,31,109,69,28,92,74,36,16,41,39,20,49,28,33,31
202110011845,118,65,28,89,69,36,13,35,40,26,51,24,33,31,114,69,27,94,74,35,16,37,38,25,50,27,32,31
202110011900,118,66,30,78,71,37,10,34,35,21,56,25,29,32,114,70,29,83,76,36,13,36,33,20,54,28,28,33
202110011915,116,73,33,84,69,36,11,32,37,16,64,23,28,35,112,76,32,89,74,35,14,34,35,16,61,26,27,36
202110011930,121,73,35,83,70,37,11,31,38,18,64,22,33,36,117,77,34,88,75,36,14,33,36,17,61,25,32,37
202110011945,119,63,29,76,66,39,15,31,39,18,62,26,30,36,115,68,29,82,71,38,17,33,37,18,59,29,29,36
202110012000,107,63,29,86,63,37,19,29,45,19,63,23,34,34,103,67,29,90,67,37,22,31,43,19,61,26,32,34
202110012015,114,56,30,88,65,40,19,34,45,20,63,28,35,31,110,61,29,92,70,39,22,36,43,20,61,30,34,32
202110012030,109,52,30,79,65,36,19,35,40,18,65,27,28,36,105,57,30,84,70,35,21,37,38,18,62,30,27,36
202110012045,98,54,30,78,57,33,18,33,42,18,66,27,27,32,95,58,29,82,61,33,20,35,40,18,62,30,26,33
202110012100,89,53,33,74,59,37,20,34,43,18,63,25,27,38,86,56,33,78,63,37,22,36,41,18,60,28,26,39
202110012115,86,53,35,76,55,37,21,33,39,15,64,24,30,36,83,56,34,79,59,36,23,35,38,15,61,27,29,37
202110012130,92,51,31,72,54,37,19,32,41,13,66,22,29,34,89,55,30,76,58,36,21,34,39,13,63,25,28,34
202110012145,79,55,39,74,51,35,17,29,45,13,54,23,27,33,76,57,38,77,54,35,20,31,43,13,52,26,26,34
202110012200,74,47,39,78,50,35,20,29,45,13,49,21,31,32,71,49,38,80,53,35,22,31,43,13,48,24,30,34
202110012215,63,48,30,71,48,36,19,29,44,15,51,24,33,33,61,49,29,73,51,36,22,31,42,15,50,27,32,34
202110012230,61,49,31,66,44,38,20,31,41,16,48,20,32,32,59,50,30,68,47,37,22,33,39,16,47,23,30,33
202110012245,62,46,30,68,45,37,20,32,45,16,49,22,31,33,60,47,30,70,48,37,23,34,43,16,48,25,30,34
202110012300,60,38,29,69,47,32,21,28,44,16,49,21,28,37,58,40,29,71,50,32,23,30,42,16,47,25,27,37
202110012315,53,37,29,62,45,28,19,26,40,14,41,22,26,34,51,38,29,64,47,29,21,28,38,14,40,25,25,34
202110012330,46,37,28,61,47,26,17,27,39,13,34,22,27,34,45,38,28,62,48,27,19,29,37,13,34,25,26,34
202110012345,40,28,24,56,47,24,17,23,39,12,36,19,24,34,39,29,24,57,48,25,19,26,37,12,35,23,23,34
202110020000,42,27,25,51,40,22,16,23,37,9,33,19,23,33,40,29,25,53,42,23,18,25,35,9,32,22,22,33
202110020015,40,29,23,44,34,19,16,26,35,8,29,14,20,31,38,30,23,46,36,20,18,28,34,8,28,17,19,31
202110020030,33,29,20,40,29,17,16,23,35,9,28,14,17,30,31,30,20,42,31,19,18,25,34,9,27,17,16,30
202110020045,33,28,17,39,28,21,15,20,32,9,28,14,18,29,31,29,17,40,30,22,17,22,31,9,27,17,17,28
202110020100,32,23,19,40,25,20,13,17,31,6,23,13,18,27,30,24,19,41,27,21,15,19,30,6,23,16,17,27
202110020115,29,24,18,34,25,18,11,12,30,5,20,13,17,24,27,25,18,36,27,19,13,14,28,5,20,16,16,24
202110020130,23,23,15,35,22,15,11,12,28,4,16,11,16,24,21,23,15,36,24,16,13,14,27,4,16,14,15,24
202110020145,25,24,15,34,22,15,8,15,27,3,15,10,16,23,23,24,15,35,24,16,10,17,26,3,15,13,15,23
202110020200,25,23,17,25,22,17,8,11,27,4,16,9,17,24,23,23,17,27,24,18,10,13,26,4,16,12,16,24
202110020215,19,20,17,25,18,12,5,11,24,5,18,10,15,19,17,20,17,26,20,13,7,13,23,5,18,12,14,19
202110020230,16,20,17,24,16,11,6,10,24,5,17,11,17,17,14,20,16,25,18,12,8,12,23,5,17,13,16,17
202110020245,15,15,15,22,19,12,6,12,23,5,14,9,14,18,14,15,15,23,20,13,8,14,22,5,14,11,13,18
202110020300,15,16,20,18,17,11,6,12,25,5,17,8,13,20,14,16,19,19,18,12,8,14,24,5,17,10,12,20
202110020315,9,17,14,19,14,11,9,13,25,4,8,10,7,17,8,17,14,20,15,13,11,15,24,4,8,12,7,17
202110020330,11,16,14,20,15,12,10,13,24,3,8,9,7,18,10,16,14,21,16,13,11,15,23,3,8,11,7,18
202110020345,12,16,13,22,15,10,9,11,21,4,10,7,6,20,11,16,13,23,16,11,10,13,20,4,10,10,6,20
202110020400,12,23,12,23,16,12,8,10,27,4,12,6,7,21,11,22,12,24,17,13,10,12,26,4,12,9,7,20
202110020415,6,20,11,23,13,15,0,12,22,3,11,5,6,21,5,19,11,24,14,16,2,14,20,3,11,8,6,20
202110020430,4,17,10,25,13,15,0,9,24,4,12,6,6,20,3,16,10,25,14,16,3,11,22,4,12,9,6,19
202110020445,5,18,8,25,13,15,0,10,25,3,14,5,6,23,4,17,9,25,14,16,3,12,23,3,13,8,6,22
202110020500,11,15,15,25,10,12,7,11,24,5,12,8,12,19,10,15,15,26,12,13,9,13,23,5,12,10,11,19
202110020515,11,14,10,21,10,11,7,12,21,4,13,8,10,17,9,14,10,22,12,12,8,14,20,4,13,10,10,17
202110020530,13,13,10,25,10,11,6,13,21,7,16,8,13,19,11,14,10,26,12,12,7,15,20,7,16,10,12,18
202110020545,12,14,11,21,9,14,8,14,21,9,17,8,11,17,10,14,11,22,11,15,9,16,20,9,17,10,10,17
202110020600,17,16,11,25,11,16,8,16,20,9,15,9,10,20,15,16,11,26,13,16,9,18,19,9,15,11,10,19
202110020615,18,20,13,27,12,15,7,16,25,8,18,10,10,21,16,20,13,28,14,16,9,18,24,8,17,13,10,21
202110020630,20,22,15,33,12,16,10,17,26,10,20,14,15,24,18,22,15,34,14,17,12,19,25,10,20,17,15,24
202110020645,23,22,19,32,13,13,14,19,25,12,17,16,16,25,21,22,19,33,15,14,15,21,24,12,17,19,16,25
202110020700,26,27,21,36,14,20,10,22,32,16,21,21,17,29,24,27,21,37,16,21,12,24,30,16,21,24,17,29
202110020715,24,25,18,38,15,21,10,20,33,17,22,25,19,31,22,25,18,39,17,22,12,22,31,16,22,28,19,30
202110020730,27,31,17,40,19,25,13,21,34,19,24,28,20,30,25,31,17,41,21,25,15,23,32,18,24,30,20,29
202110020745,27,25,16,38,22,25,14,27,34,18,28,27,20,31,25,25,17,39,24,25,16,29,32,18,28,29,20,30
